{{1, 0, 0, 0}, {3, -2, 2, 0}}
{{747, 492, 562, -10}, {1097, 724, 824, -16}}
{{747, 532, -522, -50}, {465, 332, -324, -32}}
{{747, 532, 522, -50}, {465, 332, 324, -32}}
{{747, 532, 522, -50}, {1097, 780, 768, -72}}
{{747, 532, 522, -50}, {1901, 1354, 1328, -130}}
{{747, 532, 522, -50}, {1949, 1390, 1360, -130}}
{{747, 596, -426, -146}, {133, 106, -76, -26}}
{{747, 596, 426, -146}, {1097, 876, 624, -216}}
{{749, -358, -544, -370}, {179, -86, -130, -88}}
{{749, -358, 544, -370}, {179, -86, 130, -88}}
{{749, -358, 544, -370}, {1091, -520, 794, -538}}
{{749, -358, 544, -370}, {1611, -772, 1170, -794}}
{{749, -358, 544, -370}, {1971, -942, 1430, -976}}
{{749, -314, -680, -2}, {315, -132, -286, -2}}
{{749, -314, 680, -2}, {579, -242, 526, 0}}
{{749, -302, -664, -170}, {259, -104, -230, -58}}
{{749, -302, 664, -170}, {883, -358, 782, -200}}
{{749, -130, -448, -586}, {419, -74, -250, -328}}
{{749, -130, 448, -586}, {419, -74, 250, -328}}
{{749, -130, 448, -586}, {443, -76, 266, -346}}
{{749, -130, 448, -586}, {1875, -328, 1122, -1466}}
{{749, -130, 448, -586}, {2595, -450, 1550, -2032}}
{{749, 130, -448, -586}, {419, 74, -250, -328}}
{{749, 130, 448, -586}, {419, 74, 250, -328}}
{{749, 130, 448, -586}, {443, 76, 266, -346}}
{{749, 130, 448, -586}, {1875, 328, 1122, -1466}}
{{749, 130, 448, -586}, {2595, 450, 1550, -2032}}
{{749, 302, -664, -170}, {259, 104, -230, -58}}
{{749, 302, 664, -170}, {883, 358, 782, -200}}
{{749, 314, -680, -2}, {315, 132, -286, -2}}
{{749, 314, 680, -2}, {579, 242, 526, 0}}
{{749, 358, -544, -370}, {179, 86, -130, -88}}
{{749, 358, 544, -370}, {179, 86, 130, -88}}
{{749, 358, 544, -370}, {1091, 520, 794, -538}}
{{749, 358, 544, -370}, {1611, 772, 1170, -794}}
{{749, 358, 544, -370}, {1971, 942, 1430, -976}}
{{753, -340, 668, -72}, {539, -244, 478, -50}}
{{753, -332, -572, -360}, {155, -68, -118, -74}}
{{753, -332, 572, -360}, {155, -68, 118, -74}}
{{753, -332, 572, -360}, {1251, -550, 950, -600}}
{{753, -332, 572, -360}, {1459, -642, 1110, -696}}
{{753, -332, 572, -360}, {1963, -868, 1490, -938}}
{{753, -284, -684, -136}, {451, -170, -410, -80}}
{{753, -284, 684, -136}, {715, -268, 650, -130}}
{{753, -172, -732, -40}, {323, -74, -314, -16}}
{{753, -172, 732, -40}, {619, -140, 602, -34}}
{{753, -52, -452, -600}, {395, -28, -238, -314}}
{{753, -52, 452, -600}, {395, -28, 238, -314}}
{{753, -52, 452, -600}, {451, -30, 270, -360}}
{{753, -52, 452, -600}, {1779, -122, 1070, -1416}}
{{753, -52, 452, -600}, {2683, -188, 1610, -2138}}
{{753, -4, 116, -744}, {243, -2, 38, -240}}
{{753, 4, 116, -744}, {243, 2, 38, -240}}
{{753, 52, -452, -600}, {395, 28, -238, -314}}
{{753, 52, 452, -600}, {395, 28, 238, -314}}
{{753, 52, 452, -600}, {451, 30, 270, -360}}
{{753, 52, 452, -600}, {1779, 122, 1070, -1416}}
{{753, 52, 452, -600}, {2683, 188, 1610, -2138}}
{{753, 172, -732, -40}, {323, 74, -314, -16}}
{{753, 172, 732, -40}, {619, 140, 602, -34}}
{{753, 284, -684, -136}, {451, 170, -410, -80}}
{{753, 284, 684, -136}, {715, 268, 650, -130}}
{{753, 332, -572, -360}, {155, 68, -118, -74}}
{{753, 332, 572, -360}, {155, 68, 118, -74}}
{{753, 332, 572, -360}, {1251, 550, 950, -600}}
{{753, 332, 572, -360}, {1459, 642, 1110, -696}}
{{753, 332, 572, -360}, {1963, 868, 1490, -938}}
{{753, 340, 668, -72}, {539, 244, 478, -50}}
{{755, -626, -422, -8}, {157, -130, -88, -2}}
{{755, -626, 422, -8}, {157, -130, 88, -2}}
{{755, -626, 422, -8}, {1297, -1076, 724, -16}}
{{755, -626, 422, -8}, {1449, -1200, 812, -16}}
{{755, -626, 422, -8}, {1941, -1610, 1084, -18}}
{{755, -312, -678, -114}, {285, -118, -256, -42}}
{{755, -312, -678, -114}, {681, -280, -612, -104}}
{{755, -312, -678, -114}, {1533, -634, -1376, -234}}
{{755, -312, -678, -114}, {3393, -1400, -3048, -512}}
{{755, -312, 678, -114}, {681, -280, 612, -104}}
{{755, -312, 678, -114}, {2997, -1238, 2692, -450}}
{{755, -312, 678, -114}, {3393, -1400, 3048, -512}}
{{755, -312, 678, -114}, {4245, -1754, 3812, -642}}
{{755, -38, -446, -608}, {1405, -70, -832, -1130}}
{{755, -38, 446, -608}, {169, -8, 100, -136}}
{{755, -38, 446, -608}, {1405, -70, 832, -1130}}
{{755, -38, 446, -608}, {2673, -132, 1580, -2152}}
{{755, -38, 446, -608}, {3093, -158, 1828, -2490}}
{{755, 38, -446, -608}, {1405, 70, -832, -1130}}
{{755, 38, 446, -608}, {169, 8, 100, -136}}
{{755, 38, 446, -608}, {1405, 70, 832, -1130}}
{{755, 38, 446, -608}, {2673, 132, 1580, -2152}}
{{755, 38, 446, -608}, {3093, 158, 1828, -2490}}
{{755, 312, -678, -114}, {285, 118, -256, -42}}
{{755, 312, -678, -114}, {681, 280, -612, -104}}
{{755, 312, -678, -114}, {1533, 634, -1376, -234}}
{{755, 312, -678, -114}, {3393, 1400, -3048, -512}}
{{755, 312, 678, -114}, {681, 280, 612, -104}}
{{755, 312, 678, -114}, {2997, 1238, 2692, -450}}
{{755, 312, 678, -114}, {3393, 1400, 3048, -512}}
{{755, 312, 678, -114}, {4245, 1754, 3812, -642}}
{{755, 626, -422, -8}, {157, 130, -88, -2}}
{{755, 626, 422, -8}, {157, 130, 88, -2}}
{{755, 626, 422, -8}, {1297, 1076, 724, -16}}
{{755, 626, 422, -8}, {1449, 1200, 812, -16}}
{{755, 626, 422, -8}, {1941, 1610, 1084, -18}}
{{757, -650, -388, -2}, {331, -284, -170, -2}}
{{757, -650, 388, -2}, {627, -538, 322, 0}}
{{757, -278, -692, -130}, {195, -72, -178, -34}}
{{757, -278, 692, -130}, {1491, -550, 1362, -256}}
{{757, 278, -692, -130}, {195, 72, -178, -34}}
{{757, 278, 692, -130}, {1491, 550, 1362, -256}}
{{757, 650, -388, -2}, {331, 284, -170, -2}}
{{757, 650, 388, -2}, {627, 538, 322, 0}}
{{763, -700, -298, -58}, {133, -122, -52, -10}}
{{763, -700, 298, -58}, {1129, -1036, 440, -88}}
{{763, -524, -554, -26}, {293, -202, -212, -10}}
{{763, -524, 554, -26}, {1577, -1084, 1144, -56}}
{{763, -452, -542, -290}, {209, -124, -148, -80}}
{{763, -452, -542, -290}, {1229, -730, -872, -466}}
{{763, -452, -542, -290}, {1725, -1022, -1224, -658}}
{{763, -452, -542, -290}, {1833, -1084, -1304, -696}}
{{763, -452, 542, -290}, {209, -124, 148, -80}}
{{763, -452, 542, -290}, {1833, -1084, 1304, -696}}
{{763, -452, 542, -290}, {2853, -1690, 2028, -1082}}
{{763, -452, 542, -290}, {3349, -1982, 2380, -1274}}
{{763, -124, -406, -634}, {301, -50, -160, -250}}
{{763, -124, -406, -634}, {625, -100, -332, -520}}
{{763, -124, -406, -634}, {2109, -342, -1120, -1754}}
{{763, -124, -406, -634}, {2793, -452, -1488, -2320}}
{{763, -124, 406, -634}, {625, -100, 332, -520}}
{{763, -124, 406, -634}, {2469, -402, 1316, -2050}}
{{763, -124, 406, -634}, {2793, -452, 1488, -2320}}
{{763, -124, 406, -634}, {4277, -694, 2276, -3554}}
{{763, 124, -406, -634}, {301, 50, -160, -250}}
{{763, 124, -406, -634}, {625, 100, -332, -520}}
{{763, 124, -406, -634}, {2109, 342, -1120, -1754}}
{{763, 124, -406, -634}, {2793, 452, -1488, -2320}}
{{763, 124, 406, -634}, {625, 100, 332, -520}}
{{763, 124, 406, -634}, {2469, 402, 1316, -2050}}
{{763, 124, 406, -634}, {2793, 452, 1488, -2320}}
{{763, 124, 406, -634}, {4277, 694, 2276, -3554}}
{{763, 452, -542, -290}, {209, 124, -148, -80}}
{{763, 452, -542, -290}, {1229, 730, -872, -466}}
{{763, 452, -542, -290}, {1725, 1022, -1224, -658}}
{{763, 452, -542, -290}, {1833, 1084, -1304, -696}}
{{763, 452, 542, -290}, {209, 124, 148, -80}}
{{763, 452, 542, -290}, {1833, 1084, 1304, -696}}
{{763, 452, 542, -290}, {2853, 1690, 2028, -1082}}
{{763, 452, 542, -290}, {3349, 1982, 2380, -1274}}
{{763, 524, -554, -26}, {293, 202, -212, -10}}
{{763, 524, 554, -26}, {1577, 1084, 1144, -56}}
{{763, 700, -298, -58}, {133, 122, -52, -10}}
{{763, 700, 298, -58}, {1129, 1036, 440, -88}}
{{765, -718, 264, -2}, {379, -356, 130, -2}}
{{765, -642, -416, -2}, {395, -332, -214, -2}}
{{765, -642, 416, -2}, {451, -378, 246, 0}}
{{765, -342, -608, -314}, {179, -80, -142, -74}}
{{765, -342, 608, -314}, {1459, -654, 1158, -600}}
{{765, -342, 616, -298}, {331, -148, 266, -130}}
{{765, -334, -688, -18}, {323, -142, -290, -8}}
{{765, -334, 688, -18}, {323, -142, 290, -8}}
{{765, -334, 688, -18}, {1411, -614, 1270, -32}}
{{765, -334, 688, -18}, {1675, -732, 1506, -42}}
{{765, -334, 688, -18}, {1827, -800, 1642, -42}}
{{765, -178, -744, -2}, {179, -42, -174, 0}}
{{765, -178, 744, -2}, {179, -42, 174, 0}}
{{765, -138, -472, -586}, {451, -80, -278, -346}}
{{765, -138, 472, -586}, {803, -146, 494, -616}}
{{765, -38, -272, -714}, {883, -46, -314, -824}}
{{765, -38, 272, -714}, {251, -12, 90, -234}}
{{765, -38, 272, -714}, {883, -46, 314, -824}}
{{765, -38, 272, -714}, {1587, -80, 562, -1482}}
{{765, -38, 272, -714}, {3635, -182, 1294, -3392}}
{{765, 38, -272, -714}, {883, 46, -314, -824}}
{{765, 38, 272, -714}, {251, 12, 90, -234}}
{{765, 38, 272, -714}, {883, 46, 314, -824}}
{{765, 38, 272, -714}, {1587, 80, 562, -1482}}
{{765, 38, 272, -714}, {3635, 182, 1294, -3392}}
{{765, 138, -472, -586}, {451, 80, -278, -346}}
{{765, 138, 472, -586}, {803, 146, 494, -616}}
{{765, 178, -744, -2}, {179, 42, -174, 0}}
{{765, 178, 744, -2}, {179, 42, 174, 0}}
{{765, 334, -688, -18}, {323, 142, -290, -8}}
{{765, 334, 688, -18}, {323, 142, 290, -8}}
{{765, 334, 688, -18}, {1411, 614, 1270, -32}}
{{765, 334, 688, -18}, {1675, 732, 1506, -42}}
{{765, 334, 688, -18}, {1827, 800, 1642, -42}}
{{765, 342, -608, -314}, {179, 80, -142, -74}}
{{765, 342, 608, -314}, {1459, 654, 1158, -600}}
{{765, 342, 616, -298}, {331, 148, 266, -130}}
{{765, 642, -416, -2}, {395, 332, -214, -2}}
{{765, 642, 416, -2}, {451, 378, 246, 0}}
{{765, 718, 264, -2}, {379, 356, 130, -2}}
{{769, -656, -400, -32}, {195, -166, -102, -8}}
{{769, -656, 400, -32}, {1059, -904, 550, -42}}
{{769, -592, -464, -160}, {195, -150, -118, -40}}
{{769, -592, 464, -160}, {1443, -1112, 870, -298}}
{{769, -368, -544, -400}, {483, -232, -342, -250}}
{{769, -368, 544, -400}, {483, -232, 342, -250}}
{{769, -304, -688, -160}, {163, -64, -146, -34}}
{{769, -304, 688, -160}, {163, -64, 146, -34}}
{{769, -304, 688, -160}, {1219, -482, 1090, -256}}
{{769, -304, 688, -160}, {1539, -606, 1378, -320}}
{{769, -304, 688, -160}, {2019, -800, 1806, -418}}
{{769, -80, -464, -608}, {611, -64, -370, -482}}
{{769, -80, 464, -608}, {323, -34, 194, -256}}
{{769, -80, 464, -608}, {611, -64, 370, -482}}
{{769, -80, 464, -608}, {1539, -158, 930, -1216}}
{{769, -80, 464, -608}, {3363, -352, 2030, -2658}}
{{769, -16, -160, -752}, {483, -10, -102, -472}}
{{769, -16, 160, -752}, {419, -8, 86, -410}}
{{769, 16, -160, -752}, {483, 10, -102, -472}}
{{769, 16, 160, -752}, {419, 8, 86, -410}}
{{769, 80, -464, -608}, {611, 64, -370, -482}}
{{769, 80, 464, -608}, {323, 34, 194, -256}}
{{769, 80, 464, -608}, {611, 64, 370, -482}}
{{769, 80, 464, -608}, {1539, 158, 930, -1216}}
{{769, 80, 464, -608}, {3363, 352, 2030, -2658}}
{{769, 304, -688, -160}, {163, 64, -146, -34}}
{{769, 304, 688, -160}, {163, 64, 146, -34}}
{{769, 304, 688, -160}, {1219, 482, 1090, -256}}
{{769, 304, 688, -160}, {1539, 606, 1378, -320}}
{{769, 304, 688, -160}, {2019, 800, 1806, -418}}
{{769, 368, -544, -400}, {483, 232, -342, -250}}
{{769, 368, 544, -400}, {483, 232, 342, -250}}
{{769, 592, -464, -160}, {195, 150, -118, -40}}
{{769, 592, 464, -160}, {1443, 1112, 870, -298}}
{{769, 656, -400, -32}, {195, 166, -102, -8}}
{{769, 656, 400, -32}, {1059, 904, 550, -42}}
{{771, -722, -270, -16}, {457, -428, -160, -8}}
{{771, -722, 270, -16}, {421, -394, 148, -10}}
{{771, -358, -570, -376}, {329, -152, -244, -160}}
{{771, -358, 570, -376}, {1741, -806, 1288, -850}}
{{771, -344, -690, -2}, {161, -72, -144, 0}}
{{771, -344, -690, -2}, {1237, -550, -1108, -2}}
{{771, -344, -690, -2}, {1525, -682, -1364, -2}}
{{771, -344, -690, -2}, {2025, -904, -1812, -8}}
{{771, -344, 690, -2}, {161, -72, 144, 0}}
{{771, -344, 690, -2}, {2025, -904, 1812, -8}}
{{771, -344, 690, -2}, {3101, -1382, 2776, -10}}
{{771, -344, 690, -2}, {3389, -1514, 3032, -10}}
{{771, -246, -730, -32}, {469, -150, -444, -18}}
{{771, -246, 730, -32}, {469, -150, 444, -18}}
{{771, -246, 730, -32}, {1149, -366, 1088, -50}}
{{771, -246, 730, -32}, {1961, -628, 1856, -80}}
{{771, -246, 730, -32}, {1985, -632, 1880, -80}}
{{771, -72, -466, -610}, {245, -22, -148, -194}}
{{771, -72, -466, -610}, {929, -88, -560, -736}}
{{771, -72, -466, -610}, {1621, -154, -980, -1282}}
{{771, -72, -466, -610}, {3689, -344, -2228, -2920}}
{{771, -72, 466, -610}, {929, -88, 560, -736}}
{{771, -72, 466, -610}, {3005, -278, 1816, -2378}}
{{771, -72, 466, -610}, {3689, -344, 2228, -2920}}
{{771, -72, 466, -610}, {4381, -410, 2648, -3466}}
{{771, -6, -170, -752}, {789, -6, -172, -770}}
{{771, -6, 170, -752}, {361, -4, 80, -352}}
{{771, -6, 170, -752}, {789, -6, 172, -770}}
{{771, -6, 170, -752}, {1345, -8, 296, -1312}}
{{771, -6, 170, -752}, {3709, -30, 816, -3618}}
{{771, 6, -170, -752}, {789, 6, -172, -770}}
{{771, 6, 170, -752}, {361, 4, 80, -352}}
{{771, 6, 170, -752}, {789, 6, 172, -770}}
{{771, 6, 170, -752}, {1345, 8, 296, -1312}}
{{771, 6, 170, -752}, {3709, 30, 816, -3618}}
{{771, 72, -466, -610}, {245, 22, -148, -194}}
{{771, 72, -466, -610}, {929, 88, -560, -736}}
{{771, 72, -466, -610}, {1621, 154, -980, -1282}}
{{771, 72, -466, -610}, {3689, 344, -2228, -2920}}
{{771, 72, 466, -610}, {929, 88, 560, -736}}
{{771, 72, 466, -610}, {3005, 278, 1816, -2378}}
{{771, 72, 466, -610}, {3689, 344, 2228, -2920}}
{{771, 72, 466, -610}, {4381, 410, 2648, -3466}}
{{771, 246, -730, -32}, {469, 150, -444, -18}}
{{771, 246, 730, -32}, {469, 150, 444, -18}}
{{771, 246, 730, -32}, {1149, 366, 1088, -50}}
{{771, 246, 730, -32}, {1961, 628, 1856, -80}}
{{771, 246, 730, -32}, {1985, 632, 1880, -80}}
{{771, 344, -690, -2}, {161, 72, -144, 0}}
{{771, 344, -690, -2}, {1237, 550, -1108, -2}}
{{771, 344, -690, -2}, {1525, 682, -1364, -2}}
{{771, 344, -690, -2}, {2025, 904, -1812, -8}}
{{771, 344, 690, -2}, {161, 72, 144, 0}}
{{771, 344, 690, -2}, {2025, 904, 1812, -8}}
{{771, 344, 690, -2}, {3101, 1382, 2776, -10}}
{{771, 344, 690, -2}, {3389, 1514, 3032, -10}}
{{771, 358, -570, -376}, {329, 152, -244, -160}}
{{771, 358, 570, -376}, {1741, 806, 1288, -850}}
{{771, 722, -270, -16}, {457, 428, -160, -8}}
{{771, 722, 270, -16}, {421, 394, 148, -10}}
{{773, -562, -500, -178}, {523, -380, -338, -122}}
{{773, -562, 500, -178}, {387, -282, 250, -88}}
{{773, -558, -492, -210}, {243, -176, -154, -66}}
{{773, -558, 492, -210}, {819, -590, 522, -224}}
{{773, -402, -660, -18}, {387, -202, -330, -8}}
{{773, -402, 660, -18}, {387, -202, 330, -8}}
{{773, -354, -684, -66}, {219, -100, -194, -18}}
{{773, -354, 684, -66}, {915, -418, 810, -80}}
{{773, -350, -548, -418}, {195, -88, -138, -106}}
{{773, -350, 548, -418}, {963, -438, 682, -520}}
{{773, -166, -476, -586}, {179, -38, -110, -136}}
{{773, -166, 476, -586}, {179, -38, 110, -136}}
{{773, -166, 476, -586}, {1299, -280, 798, -986}}
{{773, -166, 476, -586}, {1595, -340, 982, -1210}}
{{773, -166, 476, -586}, {1923, -414, 1186, -1456}}
{{773, -74, -436, -634}, {195, -18, -110, -160}}
{{773, -74, 436, -634}, {195, -18, 110, -160}}
{{773, -74, 436, -634}, {1035, -100, 582, -850}}
{{773, -74, 436, -634}, {1699, -160, 958, -1394}}
{{773, -74, 436, -634}, {2099, -202, 1186, -1720}}
{{773, -30, -228, -738}, {195, -8, -58, -186}}
{{773, -30, 228, -738}, {963, -38, 282, -920}}
{{773, 30, -228, -738}, {195, 8, -58, -186}}
{{773, 30, 228, -738}, {963, 38, 282, -920}}
{{773, 74, -436, -634}, {195, 18, -110, -160}}
{{773, 74, 436, -634}, {195, 18, 110, -160}}
{{773, 74, 436, -634}, {1035, 100, 582, -850}}
{{773, 74, 436, -634}, {1699, 160, 958, -1394}}
{{773, 74, 436, -634}, {2099, 202, 1186, -1720}}
{{773, 166, -476, -586}, {179, 38, -110, -136}}
{{773, 166, 476, -586}, {179, 38, 110, -136}}
{{773, 166, 476, -586}, {1299, 280, 798, -986}}
{{773, 166, 476, -586}, {1595, 340, 982, -1210}}
{{773, 166, 476, -586}, {1923, 414, 1186, -1456}}
{{773, 350, -548, -418}, {195, 88, -138, -106}}
{{773, 350, 548, -418}, {963, 438, 682, -520}}
{{773, 354, -684, -66}, {219, 100, -194, -18}}
{{773, 354, 684, -66}, {915, 418, 810, -80}}
{{773, 402, -660, -18}, {387, 202, -330, -8}}
{{773, 402, 660, -18}, {387, 202, 330, -8}}
{{773, 558, -492, -210}, {243, 176, -154, -66}}
{{773, 558, 492, -210}, {819, 590, 522, -224}}
{{773, 562, -500, -178}, {523, 380, -338, -122}}
{{773, 562, 500, -178}, {387, 282, 250, -88}}
{{777, -708, -320, -8}, {171, -156, -70, -2}}
{{777, -708, 320, -8}, {171, -156, 70, -2}}
{{777, -704, 324, -56}, {227, -206, 94, -16}}
{{777, -672, 380, -88}, {275, -238, 134, -32}}
{{777, -572, 512, -120}, {611, -450, 402, -96}}
{{777, -316, 544, -456}, {163, -66, 114, -96}}
{{777, -60, -448, -632}, {275, -22, -158, -224}}
{{777, -60, 448, -632}, {1675, -132, 966, -1362}}
{{777, 60, -448, -632}, {275, 22, -158, -224}}
{{777, 60, 448, -632}, {1675, 132, 966, -1362}}
{{777, 316, 544, -456}, {163, 66, 114, -96}}
{{777, 572, 512, -120}, {611, 450, 402, -96}}
{{777, 672, 380, -88}, {275, 238, 134, -32}}
{{777, 704, 324, -56}, {227, 206, 94, -16}}
{{777, 708, -320, -8}, {171, 156, -70, -2}}
{{777, 708, 320, -8}, {171, 156, 70, -2}}
{{779, -340, -694, -98}, {561, -244, -500, -72}}
{{779, -340, 694, -98}, {561, -244, 500, -72}}
{{779, -4, -118, -770}, {269, -2, -40, -266}}
{{779, -4, 118, -770}, {753, -4, 116, -744}}
{{779, 4, -118, -770}, {269, 2, -40, -266}}
{{779, 4, 118, -770}, {753, 4, 116, -744}}
{{779, 340, -694, -98}, {561, 244, -500, -72}}
{{779, 340, 694, -98}, {561, 244, 500, -72}}
{{785, -428, -556, -352}, {195, -106, -138, -88}}
{{785, -428, 556, -352}, {987, -540, 698, -442}}
{{785, -412, -668, -16}, {387, -202, -330, -8}}
{{785, -412, 668, -16}, {539, -284, 458, -10}}
{{785, 412, -668, -16}, {387, 202, -330, -8}}
{{785, 412, 668, -16}, {539, 284, 458, -10}}
{{785, 428, -556, -352}, {195, 106, -138, -88}}
{{785, 428, 556, -352}, {987, 540, 698, -442}}
{{787, -574, -506, -184}, {1173, -854, -756, -274}}
{{787, -574, 506, -184}, {137, -100, 88, -32}}
{{787, -574, 506, -184}, {1173, -854, 756, -274}}
{{787, -574, 506, -184}, {2337, -1704, 1504, -544}}
{{787, -574, 506, -184}, {3421, -2494, 2200, -802}}
{{787, -550, -562, -32}, {981, -686, -700, -42}}
{{787, -550, 562, -32}, {201, -140, 144, -8}}
{{787, -550, 562, -32}, {981, -686, 700, -42}}
{{787, -550, 562, -32}, {2497, -1744, 1784, -104}}
{{787, -550, 562, -32}, {3005, -2102, 2144, -122}}
{{787, 550, -562, -32}, {981, 686, -700, -42}}
{{787, 550, 562, -32}, {201, 140, 144, -8}}
{{787, 550, 562, -32}, {981, 686, 700, -42}}
{{787, 550, 562, -32}, {2497, 1744, 1784, -104}}
{{787, 550, 562, -32}, {3005, 2102, 2144, -122}}
{{787, 574, -506, -184}, {1173, 854, -756, -274}}
{{787, 574, 506, -184}, {137, 100, 88, -32}}
{{787, 574, 506, -184}, {1173, 854, 756, -274}}
{{787, 574, 506, -184}, {2337, 1704, 1504, -544}}
{{787, 574, 506, -184}, {3421, 2494, 2200, -802}}
{{789, -566, -508, -210}, {251, -180, -162, -66}}
{{789, -566, 508, -210}, {835, -598, 538, -224}}
{{789, -358, -700, -66}, {219, -100, -194, -18}}
{{789, -358, 700, -66}, {931, -422, 826, -80}}
{{789, -246, -748, -50}, {483, -150, -458, -32}}
{{789, -246, 748, -50}, {483, -150, 458, -32}}
{{789, -6, -172, -770}, {379, -4, -82, -370}}
{{789, -6, 172, -770}, {771, -6, 170, -752}}
{{789, 6, -172, -770}, {379, 4, -82, -370}}
{{789, 6, 172, -770}, {771, 6, 170, -752}}
{{789, 246, -748, -50}, {483, 150, -458, -32}}
{{789, 246, 748, -50}, {483, 150, 458, -32}}
{{789, 358, -700, -66}, {219, 100, -194, -18}}
{{789, 358, 700, -66}, {931, 422, 826, -80}}
{{789, 566, -508, -210}, {251, 180, -162, -66}}
{{789, 566, 508, -210}, {835, 598, 538, -224}}
{{795, -748, -266, -42}, {325, -306, -108, -18}}
{{795, -748, 266, -42}, {617, -580, 208, -32}}
{{795, -452, -578, -306}, {357, -202, -260, -138}}
{{795, -452, 578, -306}, {1769, -1004, 1288, -680}}
{{795, -356, -602, -378}, {169, -76, -128, -80}}
{{795, -356, -602, -378}, {1349, -606, -1020, -642}}
{{795, -356, -602, -378}, {1557, -698, -1180, -738}}
{{795, -356, -602, -378}, {2033, -908, -1540, -968}}
{{795, -356, 602, -378}, {169, -76, 128, -80}}
{{795, -356, 602, -378}, {2033, -908, 1540, -968}}
{{795, -356, 602, -378}, {3213, -1438, 2432, -1530}}
{{795, -356, 602, -378}, {3421, -1530, 2592, -1626}}
{{795, -332, -698, -186}, {241, -100, -212, -56}}
{{795, -332, 698, -186}, {241, -100, 212, -56}}
{{795, -332, 698, -186}, {1421, -594, 1248, -330}}
{{795, -332, 698, -186}, {1769, -740, 1552, -416}}
{{795, -332, 698, -186}, {1821, -758, 1600, -426}}
{{795, -252, -754, -2}, {721, -228, -684, 0}}
{{795, -252, 754, -2}, {413, -130, 392, -2}}
{{795, -252, 754, -2}, {721, -228, 684, 0}}
{{795, -252, 754, -2}, {1325, -422, 1256, -2}}
{{795, -252, 754, -2}, {3753, -1188, 3560, -8}}
{{795, -228, -758, -74}, {873, -252, -832, -80}}
{{795, -228, 758, -74}, {373, -106, 356, -34}}
{{795, -228, 758, -74}, {873, -252, 832, -80}}
{{795, -228, 758, -74}, {1381, -398, 1316, -130}}
{{795, -228, 758, -74}, {3889, -1116, 3708, -360}}
{{795, -100, -382, -690}, {617, -76, -296, -536}}
{{795, -100, 382, -690}, {325, -42, 156, -282}}
{{795, -100, 382, -690}, {617, -76, 296, -536}}
{{795, -100, 382, -690}, {1653, -206, 796, -1434}}
{{795, -100, 382, -690}, {3409, -428, 1636, -2960}}
{{795, -52, -466, -642}, {425, -28, -248, -344}}
{{795, -52, -466, -642}, {469, -30, -276, -378}}
{{795, -52, -466, -642}, {1893, -122, -1108, -1530}}
{{795, -52, -466, -642}, {2833, -188, -1660, -2288}}
{{795, -52, 466, -642}, {425, -28, 248, -344}}
{{795, -52, 466, -642}, {2833, -188, 1660, -2288}}
{{795, -52, 466, -642}, {2877, -190, 1688, -2322}}
{{795, -52, 466, -642}, {4301, -282, 2520, -3474}}
{{795, 52, -466, -642}, {425, 28, -248, -344}}
{{795, 52, -466, -642}, {469, 30, -276, -378}}
{{795, 52, -466, -642}, {1893, 122, -1108, -1530}}
{{795, 52, -466, -642}, {2833, 188, -1660, -2288}}
{{795, 52, 466, -642}, {425, 28, 248, -344}}
{{795, 52, 466, -642}, {2833, 188, 1660, -2288}}
{{795, 52, 466, -642}, {2877, 190, 1688, -2322}}
{{795, 52, 466, -642}, {4301, 282, 2520, -3474}}
{{795, 100, -382, -690}, {617, 76, -296, -536}}
{{795, 100, 382, -690}, {325, 42, 156, -282}}
{{795, 100, 382, -690}, {617, 76, 296, -536}}
{{795, 100, 382, -690}, {1653, 206, 796, -1434}}
{{795, 100, 382, -690}, {3409, 428, 1636, -2960}}
{{795, 228, -758, -74}, {873, 252, -832, -80}}
{{795, 228, 758, -74}, {373, 106, 356, -34}}
{{795, 228, 758, -74}, {873, 252, 832, -80}}
